,P1 (kW),P2 (kW),P3 (kW)
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.333,0.166,0.167
0,1.968,1.594,1.19
0,2.443,2.516,1.651
0,3.651,4.455,3.297
0,6.993,7.935,10.02
0,7.968,7.728,11.726
0,20.455,13.787,18.376
0,17.424,14.058,13.942
0,15.232,11.702,13.958
0,11.342,11.853,12.513
0,22.581,21.801,21.346
0,20.595,20.616,20.118
0,21.32,18.425,19.921
0,17.229,15.697,17.54
0,12.743,11.332,11.926
0,16.391,13.962,14.746
0,16.301,13.761,14.652
0,14.166,12.697,13.538
0,8.471,7.978,7.05
0,14.342,13.562,11.356
0,13.289,12.475,10.65
0,12.527,11.64,10.334
0,11.5,10.377,9.581
0,12.139,11.751,10.211
0,10.32,10.884,9.274
0,8.371,9.527,8.082
0,8.109,8.877,7.98
0,6.882,6.624,6.75
0,6.46,6.474,6.481
0,7.349,5.988,5.972
0,7.004,5.612,5.177
0,9.226,10.46,6.563
0,9.226,10.459,6.563
0,8.854,9.331,6.653
0,8.874,9.342,6.706
0,9.565,10.077,8.143
0,9.918,9.521,10.278
0,9.552,8.696,9.92
0,7.65,5.225,6.132
0,12.532,10.078,11.426
0,10.619,8.98,9.765
0,5.504,6.755,7.354
0,4.492,5.887,6.671
0,4.155,5.808,6.547
0,4.093,5.252,5.033
0,3.703,4.668,3.894
0,3.253,2.691,4.623
0,2.954,2.386,4.017
0,2.723,2.284,3.946
0,2.923,2.357,3.962
0,1.932,1.874,3.492
0,3.506,2.647,4.269
0,3.581,2.721,4.403
0,3.576,2.715,4.392
0,3.526,2.664,4.29
0,3.536,2.675,4.311
0,3.445,2.602,4.186
0,3.544,2.638,4.197
0,5.057,3.394,4.973
0,5.062,3.394,4.968
0,5.049,3.384,4.96
0,4.101,2.407,2.999
0,4.954,3.276,4.885
0,4.933,3.239,4.796
0,5.021,3.334,4.99
0,5.016,3.329,4.98
0,4.959,3.271,4.864
0,4.69,3.034,4.428
0,4.954,3.276,4.885
0,5.01,3.329,4.985
0,4.349,3.003,4.657
0,3.543,2.578,4.174
0,6.927,3.638,4.104
0,3.913,2.153,2.58
0,7.032,3.689,4.157
0,7.001,3.674,4.141
0,3.84,2.116,2.543
0,6.901,3.627,4.098
0,7.518,4.572,6.28
0,6.604,4.124,5.818
0,5.875,3.766,5.453
0,4.099,2.879,4.527
0,6.285,3.795,5.156
0,4.708,2.698,3.432
0,3.248,1.769,2.087
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.097,0.048,0.048
0,0.092,0.046,0.046
0,0.097,0.048,0.048
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.097,0.048,0.048
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.097,0.048,0.048
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.666,0.333,0.333
0,1.178,1.212,0.796
0,0.417,0.833,0.416
0,1.617,3.214,1.597
0,1.612,3.204,1.592
0,1.654,3.288,1.633
0,1.659,3.298,1.638
0,1.659,3.298,1.638
0,1.654,3.288,1.633
0,1.654,3.288,1.633
0,1.659,3.298,1.638
0,1.654,3.288,1.633
0,1.737,3.361,1.81
0,2.909,4.566,4.152
0,2.897,3.367,5.444
0,8.591,7.838,8.356
0,12.028,9.736,10.717
0,7.592,8.132,6.892
0,14.499,13.897,14.378
0,11.363,11.616,10.564
0,15.908,14.666,17.906
0,15.543,14.223,17.007
0,15.117,13.809,16.24
0,16.095,14.273,16.747
0,16.332,13.661,16.64
0,17.878,13.937,14.521
0,19.96,16.754,17.294
0,15.501,14.714,15.126
0,14.661,15.025,12.799
0,15.925,16.49,15.607
0,16.019,17.018,18.046
0,15.071,15.247,17.192
0,14.585,14.684,16.118
0,15.449,15.279,17.203
0,11.632,9.705,11.058
0,12.341,11.705,15.045
0,15.105,12.658,16.346
0,13.589,11.016,13.057
0,13.036,10.321,11.646
0,13.596,10.888,12.937
0,12.776,10.047,11.298
0,13.067,10.178,11.444
0,13.037,10.157,11.412
0,8.841,7.916,7.949
0,8.454,7.508,7.087
0,9.273,8.665,8.324
0,9.178,8.645,8.279
0,8.507,9.137,7.003
0,8.758,10.909,7.561
0,7.565,9.903,5.863
0,7.468,9.613,7.967
0,6.335,9.028,7.31
0,6.011,8.4,7.068
0,6.022,8.893,7.228
0,5.198,8.484,6.814
0,3.537,6.764,3.498
0,3.524,6.738,3.485
0,2.991,5.694,2.975
0,2.746,5.215,2.74
0,2.175,4.09,2.188
0,1.927,3.6,1.946
0,1.917,3.572,1.933
0,2.284,3.946,2.679
0,2.36,4.02,2.833
0,2.261,3.902,2.644
0,1.904,3.554,1.923
0,1.917,3.58,1.936
0,0.226,0.224,0.272
0,0.183,0.137,0.229
0,0.188,0.14,0.231
0,0.137,0.092,0.137
0,0.137,0.092,0.137
0,0.137,0.092,0.137
0,0.219,0.132,0.178
0,0.977,0.51,0.559
0,0.137,0.092,0.137
0,0.142,0.094,0.14
0,0.137,0.092,0.137
0,0.137,0.092,0.137
0,0.137,0.092,0.137
0,0.046,0.046,0.092
0,0.046,0.046,0.092
0,0.046,0.046,0.092
0,0.046,0.046,0.092
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.822,0.41,0.412
0,2.993,1.486,1.506
0,2.983,1.481,1.501
0,3.098,1.538,1.559
0,2.993,1.486,1.506
0,3.098,1.538,1.559
0,3.108,1.543,1.565
0,0.812,0.405,0.407
0,3.192,1.584,1.607
0,4.942,4.896,3.283
0,2.47,3.698,2.045
0,4.565,4.156,2.916
0,3.685,2.576,2.101
0,3.192,1.584,1.607
0,3.192,1.584,1.607
0,3.286,1.631,1.655
0,3.181,1.579,1.602
0,3.181,1.579,1.602
0,3.192,1.584,1.607
0,3.181,1.579,1.602
