,V1 (V),Ang1 (°),V2 (V),Ang2 (°),V3 (V),Ang3 (°)
0,277.0,-0.04,277.06,119.98,276.953,-120.02
0,277.0,-0.04,277.06,119.98,276.954,-120.02
0,277.0,-0.04,277.06,119.98,276.954,-120.02
0,277.013,-0.04,277.044,119.98,276.95,-120.03
0,277.048,-0.06,276.999,119.96,276.94,-120.06
0,277.048,-0.06,276.999,119.96,276.94,-120.06
0,277.047,-0.06,277.0,119.96,276.94,-120.06
0,277.034,-0.06,276.996,119.95,276.95,-120.06
0,277.034,-0.06,276.997,119.95,276.951,-120.06
0,277.035,-0.06,276.997,119.95,276.95,-120.06
0,277.047,-0.06,277.0,119.96,276.94,-120.06
0,277.053,-0.04,276.983,119.97,276.962,-120.05
0,277.055,-0.04,276.973,119.97,276.975,-120.05
0,277.058,-0.03,276.965,119.98,276.982,-120.05
0,277.01,-0.01,277.023,120.0,277.0,-120.0
0,277.011,-0.01,277.021,120.0,277.003,-120.0
0,277.011,-0.01,277.019,120.0,277.005,-120.0
0,277.011,0.0,277.018,120.0,277.005,-120.0
0,277.012,0.0,277.018,120.0,277.007,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.01,-0.01,277.026,119.99,276.996,-120.01
0,277.009,-0.01,277.026,119.99,276.996,-120.01
0,277.009,-0.01,277.026,119.99,276.996,-120.01
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.001,-0.04,277.059,119.98,276.955,-120.02
0,277.001,-0.04,277.059,119.98,276.955,-120.02
0,277.001,-0.04,277.059,119.98,276.955,-120.02
0,277.001,-0.04,277.059,119.98,276.955,-120.02
0,277.024,-0.05,277.031,119.97,276.944,-120.04
0,277.073,-0.07,276.968,119.95,276.928,-120.08
0,277.072,-0.07,276.968,119.95,276.929,-120.08
0,277.073,-0.07,276.968,119.95,276.929,-120.08
0,277.073,-0.07,276.968,119.95,276.929,-120.08
0,277.034,-0.08,276.959,119.93,276.959,-120.09
0,277.033,-0.07,276.996,119.95,276.949,-120.06
0,277.033,-0.07,276.997,119.95,276.949,-120.06
0,277.033,-0.07,276.996,119.95,276.949,-120.06
0,277.026,-0.08,276.958,119.92,276.965,-120.09
0,277.025,-0.08,276.958,119.92,276.966,-120.09
0,277.042,-0.08,276.961,119.93,276.953,-120.09
0,277.04,-0.08,276.964,119.93,276.954,-120.09
0,277.027,-0.08,276.958,119.92,276.965,-120.09
0,277.011,-0.08,276.978,119.93,276.97,-120.08
0,277.01,-0.08,276.98,119.93,276.973,-120.08
0,277.016,-0.07,276.993,119.94,276.964,-120.07
0,277.022,-0.05,276.977,119.95,276.984,-120.06
0,277.027,-0.05,276.964,119.95,276.998,-120.06
0,277.055,-0.02,276.949,119.98,277.005,-120.04
0,277.024,-0.03,276.942,119.96,277.029,-120.05
0,277.031,-0.03,276.944,119.96,277.024,-120.05
0,277.031,-0.03,276.944,119.96,277.024,-120.05
0,277.032,-0.03,276.944,119.96,277.024,-120.05
0,277.031,-0.03,276.944,119.96,277.024,-120.05
0,277.044,-0.03,276.947,119.97,277.013,-120.05
0,277.029,-0.03,276.946,119.96,277.024,-120.05
0,277.031,-0.03,276.945,119.96,277.024,-120.05
0,277.031,-0.03,276.944,119.96,277.024,-120.05
0,277.031,-0.03,276.944,119.96,277.024,-120.05
0,277.031,-0.03,276.944,119.96,277.024,-120.05
0,277.031,-0.03,276.944,119.96,277.024,-120.05
0,276.97,-0.05,276.93,119.92,277.071,-120.07
0,276.971,-0.05,276.93,119.92,277.07,-120.07
0,276.971,-0.05,276.93,119.92,277.07,-120.07
0,276.954,-0.09,276.98,119.9,277.008,-120.09
0,276.953,-0.09,276.98,119.9,277.009,-120.09
0,276.953,-0.09,276.98,119.9,277.009,-120.09
0,276.953,-0.09,276.979,119.9,277.009,-120.09
0,276.979,-0.08,276.986,119.92,276.989,-120.08
0,277.016,-0.07,276.992,119.94,276.963,-120.07
0,276.983,-0.05,277.034,119.95,276.974,-120.04
0,277.047,-0.1,276.924,119.91,276.96,-120.11
0,277.007,-0.11,276.914,119.89,276.989,-120.13
0,277.005,-0.11,276.917,119.89,276.99,-120.13
0,277.063,-0.09,276.931,119.92,276.947,-120.11
0,277.077,-0.08,276.934,119.93,276.937,-120.1
0,277.048,-0.06,276.999,119.96,276.939,-120.06
0,277.048,-0.06,276.998,119.96,276.939,-120.06
0,276.985,-0.08,276.985,119.92,276.987,-120.08
0,276.985,-0.08,276.986,119.92,276.987,-120.08
0,276.984,-0.08,276.987,119.92,276.987,-120.08
0,276.983,-0.08,276.988,119.92,276.987,-120.08
0,276.934,-0.07,277.059,119.93,276.986,-120.04
0,276.922,-0.1,277.095,119.92,276.938,-120.06
0,276.923,-0.09,277.091,119.92,276.945,-120.06
0,276.964,-0.09,277.105,119.95,276.906,-120.04
0,276.998,-0.08,277.093,119.95,276.885,-120.05
0,277.009,-0.09,277.079,119.95,276.882,-120.06
0,277.009,-0.09,277.079,119.95,276.882,-120.06
0,277.021,-0.09,277.063,119.94,276.878,-120.07
0,277.021,-0.09,277.064,119.94,276.878,-120.07
0,277.022,-0.09,277.061,119.95,276.88,-120.07
0,276.985,-0.08,277.109,119.96,276.89,-120.04
0,276.985,-0.08,277.109,119.96,276.89,-120.04
0,277.0,-0.04,277.06,119.98,276.953,-120.02
0,277.035,-0.01,276.984,119.99,277.007,-120.02
0,277.035,-0.01,276.984,119.99,277.007,-120.02
0,277.036,-0.01,276.984,119.99,277.007,-120.02
0,277.005,-0.02,276.978,119.97,277.032,-120.03
0,277.005,-0.02,276.978,119.97,277.032,-120.03
0,277.005,-0.02,276.978,119.97,277.032,-120.03
0,277.005,-0.02,276.978,119.97,277.032,-120.03
0,277.002,-0.03,276.99,119.97,277.017,-120.03
0,277.005,-0.02,276.978,119.97,277.032,-120.03
0,277.004,-0.02,276.98,119.97,277.032,-120.03
0,277.003,-0.02,276.98,119.97,277.032,-120.03
0,276.995,-0.02,276.99,119.97,277.034,-120.02
0,276.981,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.981,-0.01,277.006,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.037,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.982,-0.01,277.007,119.98,277.038,-120.01
0,276.994,-0.01,277.009,119.99,277.027,-120.01
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,276.999,-0.04,277.064,119.98,276.949,-120.02
0,277.023,-0.05,277.033,119.97,276.942,-120.04
0,277.023,-0.05,277.033,119.97,276.942,-120.04
0,277.023,-0.05,277.033,119.97,276.942,-120.04
0,277.023,-0.05,277.033,119.97,276.942,-120.04
0,277.036,-0.06,277.017,119.96,276.938,-120.05
0,277.018,-0.06,276.981,119.94,276.978,-120.07
0,277.009,-0.12,276.965,119.9,276.94,-120.12
0,276.943,-0.12,276.94,119.86,277.005,-120.13
0,276.926,-0.12,276.98,119.87,276.991,-120.12
0,276.994,-0.18,276.955,119.84,276.881,-120.18
0,277.045,-0.18,276.938,119.85,276.85,-120.18
0,277.07,-0.22,276.855,119.81,276.833,-120.24
0,277.045,-0.22,276.862,119.81,276.85,-120.24
0,277.044,-0.23,276.832,119.79,276.854,-120.26
0,277.029,-0.23,276.813,119.78,276.885,-120.26
0,277.056,-0.21,276.809,119.8,276.887,-120.25
0,277.018,-0.21,276.804,119.78,276.915,-120.25
0,277.001,-0.2,276.819,119.79,276.942,-120.24
0,276.926,-0.2,276.824,119.77,276.992,-120.24
0,276.892,-0.21,276.818,119.75,277.011,-120.25
0,276.884,-0.18,276.821,119.77,277.065,-120.22
0,276.895,-0.18,276.803,119.77,277.063,-120.22
0,276.914,-0.18,276.812,119.78,277.046,-120.22
0,276.916,-0.16,276.825,119.79,277.061,-120.2
0,276.906,-0.14,276.849,119.81,277.081,-120.17
0,276.925,-0.13,276.857,119.83,277.067,-120.17
0,276.99,-0.14,276.819,119.83,277.03,-120.19
0,276.979,-0.13,276.834,119.83,277.036,-120.18
0,276.969,-0.12,276.87,119.85,277.036,-120.15
0,277.023,-0.13,276.829,119.85,277.006,-120.18
0,277.034,-0.13,276.832,119.86,277.0,-120.17
0,277.017,-0.11,276.887,119.88,277.002,-120.14
0,277.037,-0.11,276.871,119.88,276.991,-120.14
0,277.052,-0.11,276.874,119.89,276.98,-120.14
0,277.068,-0.1,276.887,119.91,276.966,-120.13
0,277.057,-0.09,276.903,119.91,276.971,-120.12
0,277.033,-0.08,276.936,119.92,276.98,-120.1
0,276.935,-0.11,276.982,119.88,277.002,-120.11
0,276.929,-0.08,276.977,119.9,277.04,-120.08
0,276.927,-0.08,276.976,119.9,277.042,-120.08
0,276.941,-0.09,276.962,119.89,277.035,-120.09
0,276.969,-0.07,276.988,119.92,277.01,-120.07
0,276.988,-0.07,276.973,119.92,277.001,-120.08
0,276.988,-0.07,276.972,119.92,277.001,-120.08
0,276.991,-0.06,276.993,119.94,276.993,-120.06
0,276.975,-0.07,276.989,119.93,277.005,-120.07
0,276.975,-0.07,276.989,119.93,277.005,-120.07
0,276.976,-0.07,276.99,119.93,277.004,-120.07
0,277.009,-0.08,276.945,119.91,276.993,-120.1
0,277.01,-0.08,276.943,119.91,276.994,-120.1
0,277.01,-0.08,276.943,119.91,276.993,-120.1
0,277.013,-0.08,276.942,119.91,276.991,-120.1
0,277.015,-0.07,276.929,119.92,277.009,-120.09
0,277.0,-0.08,276.924,119.91,277.022,-120.1
0,276.987,-0.07,276.941,119.91,277.026,-120.09
0,276.991,-0.06,276.928,119.92,277.041,-120.08
0,276.999,-0.06,276.93,119.92,277.036,-120.08
0,276.971,-0.08,276.935,119.9,277.038,-120.09
0,277.002,-0.07,276.946,119.92,277.014,-120.08
0,276.978,-0.06,277.009,119.94,276.997,-120.05
0,276.998,-0.08,276.958,119.92,276.998,-120.09
0,276.995,-0.1,276.916,119.89,277.01,-120.12
0,277.032,-0.08,276.928,119.91,276.982,-120.1
0,276.978,-0.06,277.041,119.95,276.972,-120.04
0,276.948,-0.02,277.0,119.96,277.063,-120.02
0,276.972,-0.03,277.029,119.97,277.012,-120.02
0,276.99,-0.02,277.033,119.98,276.997,-120.02
0,277.004,-0.02,277.035,119.99,276.986,-120.01
0,277.006,-0.02,277.036,119.99,276.985,-120.01
0,277.007,-0.02,277.036,119.99,276.984,-120.01
0,277.007,-0.02,277.036,119.99,276.984,-120.01
0,277.007,-0.02,277.036,119.99,276.984,-120.01
0,277.007,-0.02,277.036,119.99,276.984,-120.01
0,277.007,-0.02,277.036,119.99,276.984,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,276.989,-0.06,276.969,119.93,277.018,-120.07
0,276.99,-0.06,276.969,119.93,277.018,-120.07
0,276.976,-0.1,277.015,119.91,276.956,-120.08
0,276.976,-0.1,277.015,119.91,276.956,-120.08
0,276.977,-0.1,277.015,119.91,276.955,-120.08
0,276.965,-0.09,277.028,119.92,276.959,-120.08
0,276.952,-0.09,277.045,119.92,276.961,-120.07
0,276.979,-0.07,277.066,119.95,276.937,-120.05
0,276.988,-0.07,277.069,119.95,276.928,-120.04
0,276.974,-0.05,277.057,119.96,276.972,-120.03
0,277.006,-0.02,277.038,119.99,276.981,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.01,-0.01,277.026,119.99,276.997,-120.01
0,277.006,-0.02,277.038,119.99,276.981,-120.01
0,277.007,-0.02,277.037,119.99,276.982,-120.01
0,277.006,-0.02,277.038,119.99,276.981,-120.01
0,277.006,-0.02,277.038,119.99,276.981,-120.01
0,277.006,-0.02,277.038,119.99,276.981,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.006,-0.02,277.038,119.99,276.981,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.006,-0.02,277.038,119.99,276.981,-120.01
0,277.007,-0.02,277.038,119.99,276.982,-120.01
0,277.006,-0.02,277.038,119.99,276.981,-120.01
0,277.006,-0.02,277.038,119.99,276.981,-120.01
0,277.008,-0.02,277.033,119.99,276.987,-120.01
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,276.999,-0.04,277.064,119.98,276.949,-120.02
0,276.999,-0.04,277.064,119.98,276.949,-120.02
0,277.003,-0.03,277.051,119.98,276.965,-120.01
0,277.003,-0.03,277.051,119.98,276.965,-120.01
0,277.003,-0.03,277.051,119.98,276.965,-120.01
0,277.048,-0.06,277.001,119.96,276.934,-120.06
0,277.093,-0.08,276.941,119.94,276.918,-120.1
0,277.034,-0.1,276.928,119.9,276.963,-120.12
0,276.945,-0.13,276.905,119.85,277.026,-120.15
0,276.907,-0.2,276.985,119.81,276.912,-120.18
0,276.957,-0.22,276.911,119.79,276.885,-120.22
0,276.955,-0.27,276.8,119.73,276.888,-120.3
0,276.969,-0.25,276.792,119.74,276.901,-120.29
0,277.002,-0.24,276.804,119.76,276.881,-120.28
0,277.015,-0.23,276.833,119.78,276.873,-120.26
0,276.883,-0.25,276.828,119.73,276.957,-120.27
0,276.87,-0.26,276.856,119.72,276.928,-120.27
0,276.891,-0.28,276.835,119.71,276.894,-120.3
0,276.85,-0.32,276.849,119.68,276.86,-120.32
0,276.827,-0.29,276.776,119.67,276.976,-120.32
0,276.841,-0.28,276.783,119.68,276.975,-120.31
0,276.862,-0.3,276.856,119.69,276.876,-120.3
0,276.873,-0.29,276.844,119.7,276.886,-120.3
0,276.824,-0.31,276.855,119.68,276.9,-120.31
0,276.817,-0.3,276.892,119.69,276.89,-120.29
0,276.878,-0.26,276.934,119.75,276.881,-120.25
0,276.882,-0.26,276.984,119.76,276.854,-120.23
0,276.895,-0.29,276.917,119.73,276.835,-120.28
0,276.927,-0.28,276.939,119.75,276.813,-120.26
0,276.952,-0.25,276.918,119.77,276.851,-120.24
0,276.914,-0.27,276.936,119.75,276.842,-120.25
0,276.932,-0.26,276.942,119.76,276.829,-120.25
0,276.924,-0.25,276.908,119.76,276.878,-120.25
0,277.006,-0.2,276.88,119.81,276.894,-120.22
0,277.029,-0.16,276.911,119.85,276.903,-120.18
0,277.002,-0.15,276.949,119.86,276.916,-120.15
0,277.011,-0.12,276.924,119.88,276.965,-120.13
0,276.997,-0.1,276.962,119.9,276.968,-120.11
0,276.996,-0.1,276.964,119.9,276.966,-120.11
0,277.008,-0.07,276.929,119.91,277.013,-120.09
0,277.004,-0.09,276.942,119.91,276.996,-120.1
0,276.983,-0.07,276.909,119.9,277.051,-120.1
0,276.942,-0.11,276.994,119.89,276.984,-120.1
0,276.941,-0.11,276.994,119.89,276.985,-120.1
0,276.941,-0.11,276.995,119.89,276.985,-120.1
0,276.939,-0.11,277.001,119.88,276.977,-120.1
0,276.982,-0.14,277.008,119.88,276.902,-120.12
0,277.031,-0.09,276.971,119.92,276.941,-120.1
0,277.009,-0.08,276.999,119.93,276.951,-120.08
0,277.011,-0.07,276.99,119.94,276.967,-120.07
0,277.084,-0.09,276.948,119.93,276.911,-120.11
0,277.084,-0.09,276.948,119.93,276.912,-120.1
0,277.07,-0.09,276.964,119.94,276.917,-120.09
0,277.067,-0.08,276.972,119.94,276.917,-120.09
0,277.039,-0.07,277.01,119.95,276.926,-120.07
0,277.039,-0.07,277.011,119.95,276.926,-120.07
0,277.039,-0.07,277.01,119.95,276.927,-120.06
0,277.061,-0.08,276.981,119.94,276.92,-120.08
0,277.065,-0.07,276.967,119.95,276.936,-120.08
0,277.075,-0.05,276.933,119.96,276.979,-120.07
0,277.066,-0.04,276.915,119.96,277.009,-120.07
0,277.035,-0.05,276.908,119.94,277.033,-120.08
0,277.033,-0.05,276.91,119.94,277.034,-120.08
0,276.988,-0.06,276.898,119.91,277.066,-120.09
0,276.961,-0.06,276.942,119.91,277.06,-120.08
0,276.957,-0.07,276.956,119.91,277.041,-120.08
0,276.956,-0.07,276.956,119.91,277.044,-120.08
0,276.911,-0.12,277.057,119.89,276.955,-120.09
0,276.945,-0.13,277.011,119.87,276.942,-120.12
0,276.944,-0.13,277.013,119.88,276.943,-120.12
0,276.973,-0.13,276.969,119.87,276.951,-120.13
0,277.003,-0.16,276.935,119.85,276.919,-120.16
0,276.988,-0.15,276.953,119.86,276.926,-120.15
0,276.985,-0.15,276.962,119.86,276.925,-120.15
0,276.939,-0.13,277.023,119.88,276.946,-120.11
0,276.937,-0.13,277.021,119.88,276.947,-120.11
0,276.936,-0.13,277.023,119.88,276.948,-120.11
0,276.999,-0.11,277.041,119.92,276.9,-120.09
0,276.951,-0.09,277.103,119.94,276.914,-120.05
0,276.959,-0.07,277.082,119.95,276.943,-120.04
0,276.967,-0.05,277.056,119.96,276.976,-120.03
0,276.967,-0.05,277.056,119.96,276.976,-120.03
0,276.979,-0.06,277.04,119.95,276.973,-120.04
0,276.979,-0.06,277.04,119.95,276.973,-120.04
0,276.979,-0.06,277.041,119.95,276.973,-120.04
0,276.967,-0.05,277.056,119.96,276.976,-120.03
0,276.967,-0.05,277.055,119.96,276.978,-120.03
0,276.983,-0.04,277.058,119.97,276.966,-120.02
0,276.999,-0.04,277.061,119.98,276.953,-120.02
0,276.999,-0.04,277.06,119.98,276.955,-120.02
0,276.999,-0.04,277.06,119.98,276.954,-120.02
0,276.999,-0.04,277.06,119.98,276.955,-120.02
0,276.999,-0.04,277.06,119.98,276.955,-120.02
0,276.999,-0.04,277.06,119.98,276.955,-120.02
0,276.999,-0.04,277.06,119.98,276.955,-120.02
0,276.999,-0.04,277.06,119.98,276.955,-120.02
0,276.999,-0.04,277.06,119.98,276.955,-120.02
0,276.999,-0.04,277.06,119.98,276.955,-120.02
0,277.002,-0.03,277.05,119.98,276.967,-120.02
0,277.006,-0.02,277.035,119.99,276.986,-120.01
0,277.007,-0.01,277.028,119.99,276.995,-120.01
0,277.008,-0.01,277.025,119.99,276.998,-120.01
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
