,P1 (kW),P2 (kW),P3 (kW)
0,9.717,13.516,14.16
0,6.795,10.936,8.359
0,10.459,14.453,17.802
0,10.205,14.126,16.815
0,10.458,14.173,17.55
0,9.913,13.631,15.666
0,9.489,11.968,17.037
0,8.136,13.301,15.745
0,5.962,12.887,16.343
0,5.802,12.661,15.694
0,5.735,12.473,15.566
0,8.342,13.435,16.889
0,6.385,12.191,13.068
0,3.679,6.697,11.581
0,6.923,10.937,12.102
0,4.537,10.91,10.834
0,2.932,6.116,8.103
0,9.367,8.303,13.37
0,11.69,7.975,16.078
0,9.927,6.127,13.536
0,8.592,3.814,9.081
0,4.681,2.297,5.627
0,8.982,4.182,10.728
0,8.689,3.701,9.643
0,6.88,2.234,4.436
0,4.934,2.103,5.519
0,4.209,1.713,4.336
0,3.342,1.713,5.116
0,2.254,0.579,0.67
0,2.262,0.581,0.671
0,2.238,0.575,0.666
0,3.363,4.973,1.76
0,3.35,4.924,1.748
0,3.321,4.863,1.731
0,3.264,4.709,1.592
0,3.3,4.824,1.621
0,3.305,4.865,1.63
0,3.308,4.889,1.635
0,3.314,4.901,1.639
0,3.323,4.897,1.64
0,1.546,1.272,0.566
0,1.546,1.259,0.564
0,3.084,4.81,1.572
0,2.594,4.701,1.448
0,2.217,0.549,0.559
0,2.123,0.526,0.535
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
